6/11/95,Det,CF,"Det 2, Chi 1",Vyacheslav Kozlov,22:25,Det
6/7/95,NJ,CF,"Phi 3, NJ 2",Eric Lindros,4:19,NJ
6/6/95,Chi,CF,"Det 4, Chi 3",Vladimir Konstantinov,29:25:00,Det
6/1/95,Det,CF,"Det 2, Chi 1",Nicklas Lidstrom,1:01,Det
5/27/95,Van,CSF,"Chi 4, Van 3",Chris Chelios,5:35,Chi
5/26/95,NJ,CSF,"NJ 2, Pit 1",Neal Broten,18:36,NJ
5/25/95,Van,CSF,"Chi 3, Van 2",Chris Chelios,6:22,Chi
5/22/95,Phi,CSF,"Phi 4, NYR 3",Kevin Haller,0:25,Phi
5/21/95,Chi,CSF,"Chi 2, Van 1",Joe Murphy,9:04,Chi
5/21/95,Phi,CSF,"Phi 5, NYR 4",Eric Desjardins,7:03,Phi
5/l9/95,Cgy,CQF,"SJ 5, Cgy 4",Ray Whitney,21:54,SJ
5/17/95,Tor,CQF,"Tor 5, Chi 4",Randy Wood,10:00,Chi
5/l5/95,StL,CQF,"Van 6, StL 5",Cliff Ronning,1:48,Van
5/14/95,Pit,CQF,"Pit 6, Was 5",Luc Robitaille,4:30,Pit
5/12/95,NJ,CQF,"NJ 1, Bos 1",Randy McKay,8:51,NJ
5/12/95,NYR,CQF,"NYR 3, Que 2",Steve Larmer,8:09,NYR
5/9/95,Cgy,CQF,"SJ 5, Cgy 4",Ulf Dahlen,12:21,SJ
5/7/95,Phi,CQF,"Phi 4, Buf 3",Karl Dykhuis,10:06,Phi
5/31/94,NYR,F,"Van 3, NYR 2",Greg Adams,19:26,NYR
5/27/94,NYR,CF,"NYR 2, NJ 1",Stephane Matteau,24:24:00,NYR
5/24/94,Van,CF,"Van 4, Tor 3",Greg Adams,20:14,Van
5/19/94,NJ,CF,"NYR 3, NJ 2",Stephane Matteau,26:13:00,NYR
5/16/94,Tor,CF,"Tor 3, Van 2",Peter Zezel,16:55,Van
5/15/94,NYR,CF,"NJ 4, NYR 3",Stephane Richer,35:23:00,NYR
5/12/94,Tor,CSF,"Tor 3, SJ 2",Mike Gartner,8:53,Van
5/8/94,Van,CSF,"Van 2, Dal 1",Sergio Momesso,11:01,Van
5/7/94,Bos,CSF,"NJ 5, Bos 4",Stephane Richer,14:19,NJ
5/3/94,NJ,CSF,"Bos 6, NJ 5",Don Sweeney,9:08,NJ
4/30/94,Cgy,CQF,"Van 4, Cgy 3",Pavel Bure,22:20,Van
4/28/94,Van,CQF,"Van 3, Cgy 2",Trevor Linden,16:43,Van
4/27/94,Buf,CQF,"Buf 1, NJ 0",Dave Hannan,65:43:00,NJ
4/26/94,Cgy,CQF,"Van 2, Cgy 1",Geoff Courtnall,7:15,Van
4/25/94,Bos,CQF,"Mtl 2, Bos 1",Kirk Muller,17:18,Bos
4/24/94,Chi,CQF,"Chi 4, Tor 3",Jeremy Roenick,1:23,Chi
4/22/94,StL,CQF,"Dal 5, StL 4",Paul Cavallini,8:34,Dal
4/20/94,Tor,CQF,"Tor 1, Chi 0",Todd Gill,2:15,Tor
6/7/93,LA,F,"Mtl 3, LA 2",John LeClair,14:37,Mtl
6/5/93,LA,F,"Mtl 4, LA 3",John LeClair,0:34,Mtl
6/3/93,Mtl,F,"Mtl 3, LA 2",Eric Desjardins,0:51,Mtl
5/27/93,LA,CF,"LA 5, Tor 4",Wayne Gretzky,1:41,LA
5/25/93,Tor,CF,"Tor 3, LA 2",Glenn Anderson,19:20,LA
5/20/93,NYI,CF,"Mtl 2, NYI 1",Guy Carbonneau,12:34,Mtl
5/18/93,Mtl,CF,"Mtl 4, NYI 3",Stephan Lebeau,26:21:00,Mtl
5/14/93,Pit,DF,"NYI 4, Pit3",Dave Volek,5:16,NYI
5/11/93,Van,DF,"LA 4, Van 3",Gary Shuchuk,26:31:00,LA
5/8/93,Buf,DF,"Mtl 4, Buf 3",Kirk Muller,11:37,Mtl
5/6/93,Buf,DF,"Mtl 4, Buf 3",Gilbert Dionne,8:28,Mtl
5/5/93,Tor,DF,"StL 2, Tor 1",Jeff Brown,23:03,Tor
5/4/93,Mtl,DF,"Mtl 4, Buf 3",Guy Carbonneau,2:50,Mtl
5/3/93,Tor,DF,"Tor 2, StL 1",Doug Gilmour,23:16,Tor
5/1/93,Det,DSF,"Tor 4, Det 3",Nikolai Borschevsky,2:35,Tor
4/29/93,Wpg,DSF,"Van 4, Wpg 3",Greg Adams,4:30,Van
4/27/93,Det,DSF,"Tor 5, Det 4",Mike Foligno,2:05,Tor
4/27/93,Van,DSF,"Wpg 4, Van 3",Teemu Selanne,6:18,Van
4/26/93,Que,DSF,"Mtl 5, Que 4",Kirk Muller,8:17,Mtl
4/25/93,Stl,DSF,"Stl 4, Chi 3",Craig Janney,10:43,StL
4/24/93,NYI,DSF,"NYI 4, Wsh 3",Ray Ferraro,25:40:00,StL
4/24/93,Buf,DSF,"Buf 6, Bos 5",Brad May,4:48,Buf
4/22/93,NYI,DSF,"NYI 4, Wsh 3",Ray Ferraro,4:46,NYI
4/22/93,Buf,DSF,"Buf 4, Bos 3",Yuri Khmylev,1:05,Buf
4/22/93,Mtl,SF,"Mtl 2, Que 1",Vincent Damphousse,10:30,Mtl
4/20/93,Wsh,DSF,"NYI 5, Wsh 4",Brian Mullen,34:50:00,NYI
4/18/93,Que,DSF,"Que 3, Mtl 2",Scott Young,16:49,Mtl
4/18/93,Bos,DSF,"Buf 5, Bos 4",Bob Sweeney,11:03,Buf
5/20/92,Edm,CF,"Chi 4, Edm 3",Jeremy Roenick,2:45,Chi
5/17/92,Pit,CF,"Pit 4, Bos 3",Jaromir Jagr,9:44,Pit
5/9/92,Pit,DF,"Pit 5, NYR 4",Ron Francis,2:47,Pit
5/7/92,Pit,DF,"NYR 6, Pit 5",Kris King,1:29,Pit
5/5/92,Mtl,DF,"Bos 3, Mtl 2",Peter Douris,3:12,Bos
5/3/92,Van,DF,"Edm 4, Van 3",Joe Murphy,8:36,Edm
5/1/92,Mtl,DSF,"Mtl 3, Hfd 2",Russ Courtnall,25:26:00,Mtl
4/29/92,Hfd,DSF,"Hfd 2, Mon 1",Yvon Corriveau,0:24,Mtl
4/28/92,Min,DSF,"Det 1, Min 0",Sergei Fedorov,16:13,Det
4/25/92,Buf,DSF,"Bos 5, Buf 4",Ted Donato,2:08,Bos
4/22/92,StL,DSF,"StL 5, Chi 4",Brett Hull,23:33,Chi
4/22/92,Min,DSF,"Det 5, Min 4",Yves Racine,1:15,Det
4/21/92,Bos,DSF,"Bos 3, Buf 2",Adam Oates,11:14,Bos
5/3/91,Bos,CF,"Bos 5, Pit 4",Vladimir Ruzicka,8:14,Pit
4/28/91,Edm,DF,"Edm 4, LA 3",Craig MacTavish,16:57,Edm
4/27/91,Mtl,DF,"Mtl 3, Bos 2",Shayne Corson,17:47,Bos
4/11/91,NYR,DSF,"Wsh 5, NYR 4",Dino Ciccarelli,6:44,Wsh
4/11/91,Mtl,DSF,"Mtl 4, Buf 3",Russ Courtnall,5:56,Mtl
4/14/91,Edm,DSF,"Cgy 2, Edm 1",Theo Fleury,4:40,Edm
4/16/91,Cgy,DSF,"Edm 5, Cgy 4",Esa Tikkanen,6:58,Edm
4/18/91,LA,DF,"LA 4, Edm 3",Luc Robitaille,2:13,Edm
4/19/91,Bos,DF,"Mtl 4, Bos 3",Stephane Richer,0:27,Bos
4/19/91,Pit,DF,"Pit 7, Wsh 6",Kevin Stevens,8:10,Pit
4/20/91,LA,DF,"Edm 4, LA 3",Petr Klima,24:48:00,Edm
4/22/91,Edm,DF,"Edm 4, LA 3",Esa Tikkanen,20:48,Edm
4/8/91,Van,DSF,"Van 2, LA 1",Cliff Ronning,3:12,LA
4/6/91,LA,DSF,"LA 3, Van 2",Wayne Gretzky,11:08,LA
4/5/91,Pit,DSF,"Pit 5, NJ 4",Jaromir Jagr,8:52,Pit
4/4/91,Chi,DSF,"Min 4, Chi 3",Brian Propp,4:14,Min
5/15/90,Bos,F,"Edm 3, Bos 2",Petr Klima,55:13:00,Edm
4/27/90,NYR,DF,"Wsh 2, NYR 1",John Druce,6:48,Wsh
4/25/90,Wsh,DF,"Wsh 4, NYR 3",Rod Langway,0:34,Wsh
4/24/90,LA,DF,"Edm 6, LA 5",Joe Murphy,4:42,Edm
4/21/90,Bos,DF,"Bos 5, Mtl 4",Garry Galley,3:42,Bos
4/l5/90,Hfd,DSF,"Hfd 3, Bos 2",Kevin Dineen,12:30,Bos
4/14/90,LA,DSF,"LA 4, Cgy 3",Mike Krushelnyski,23:14,LA
4/10/90,Wpg,DSF,"Wpg 4, Edm 3",Dave Ellett,21:08,Edm
4/9/90,NYI,DSF,"NYI 4, NYR 3",Brent Sutter,20:59,NYR
4/9/90,Mtl,DSF,"Mtl 2, Buf 1",Brian Skrudland,12:35,Mtl
4/8/90,LA,DSF,"LA 2, Cgy 1",Tony Granato,8:37,LA
4/8/90,Tor,DSF,"StL 6, Tor 5",Sergio Momesso,6:04,StL
4/6/90,Edm,DSF,"Edm 3, Wpg 2",Mark Lamb,4:21,Edm
4/5/90,NJ,DSF,"Wsh 5, NJ 4",Dino Ciccarelli,5:34,Wsh
5/19/89,Mtl,F,"Mtl 4, Cgy 3",Ryan Walter,38:08:00,Cgy
5/9/89,Mtl,CF,"Phi 2, Mtl 1",Dave Poulin,5:02,Mtl
5/8/89,Chi,CF,"Cgy 2, Chi 1",Al MacInnis,15:05,Cgy
4/21/89,Phi,DF,"Pit 4, Phi 3",Phil Bourque,12:08,Phi
4/20/89,StL,DF,"StL 5, Chi 4",Tony Hrkac,33:49:00,Chi
4/19/89,Mtl,DF,"Mtl 3, Bos 2",Bobby Smith,12:24,Mtl
4/18/89,Cgy,DF,"Cgy 4, LA 3",Doug Gilmour,7:47,Cgy
4/15/89,Cgy,DSF,"Cgy 4, Van 3",Joel Otto,19:21,Cgy
4/9/89,Hfd,DSF,"Mtl 4, Hfd 3",Russ Courtnall,15:12,Mtl
4/8/89,Phi,DSF,"Wsh 4, Phi 3",Kelly Miller,0:51,Phi
4/8/89,Hfd,DSF,"Mtl 5, Hfd 4",Stephane Richer,5:01,Mtl
4/6/89,Det,DSF,"Chi 5, Det 4",Duane Sutter,14:36,Chi
4/6/89,StL,DSF,"St L 4, Min 3",Rick Meagher,5:30,StL
4/5/89,Cgy,DSF,"Van 4, Cgy 3",Paul Reinhart,2:47,Cgy
4/5/89,StL,DSF,"StL 4, Min 3",Brett Hull,11:55,StL
5/9/88,Det,CF,"Edm 4, Det 3",Jari Kurri,11:02,Edm
5/4/88,Bos,CF,"NJ 3, Bos 2",Doug Brown,17:46,Bos
4/21/88,Cgy,DF,"Edm 5, Cgy 4",Wayne Gretzky,7:54,Edm
4/16/88,Wsh,DSF,"Wsh 5, Phi 4",Dale Hunter,5:57,Wsh
4/12/88,Det,DSF,Tor 6 Det 5,Ed Olczyk,0:34,Det
4/10/88,Buf,DSF,Buf 6 Bos 5,John Tucker,5:32,Bos
4/10/88,NJ,DSF,"NYI 5, NJ 4",Brent Sutter,15:07,NJ
4/10/88,Phi,DSF,"Phi 5, Wsh 4",Murray Craven,1:18,Wsh
4/6/88,NYI,DSF,"NYI 4, NJ 3",Pat LaFontaine,6:11,NJ
5/20/87,Edm,F,"Edm 3, Phi 2",Jari Kurri,6:50,Edm
5/4/87,Phi,CF,"Phi 4, Mtl 3",Ilkka Sinisalo,9:11,Phi
4/27/87,Tor,DF,"Tor 3, Det 2",Mike Allison,9:31,Det
4/26/87,Que,DF,"Mtl 3, Que 2",Mats Naslund,5:30,Mtl
4/21/87,Edm,DF,"Edm 3, Wpg 2",Glenn Anderson,0:36,Edm
4/18/87,Wsh,DSF,"NYI 3, Wsh 2",Pat LaFontaine,68:47:00,NYI
4/16/87,Que,DSF,"Que 5, Hfd 4",Peter Stastny,6:05,Que
4/11/87,Chi,DSF,"Det 4, Chi 3",Shawn Burr,4:51,Det
4/11/87,Wpg,DSF,"Cgy 3, Wpg 2",Mike Bullard,3:53,Wpg
4/9/87,StL,DSF,"Tor 3, StL 2",Rick Lanz,10:17,Tor
4/9/87,Mtl,DSF,"Mtl 4, Bos 3",Mats Naslund,2:38,Mtl
4/8/87,Hfd,DSF,"Hfd 3, Que 2",Paul MacDermid,2:20,Que
5/18/86,Cgy,F,"Mtl 3, Cgy 2",Brian Skrudland,0:09,Mtl
5/12/86,StL,CF,"StL 6, Cgy 5",Doug Wickenheiser,7:30,Cgy
5/5/86,NYR,CF,"Mtl 4, NYR 3",Claude Lemieux,9:41,Mtl
4/29/86,Mtl,DF,"Mtl 2, Hfd 1",Claude Lemieux,5:55,Mtl
4/26/86,StL,DF,"StL 4, Tor 3",Mark Reeds,7:11,StL
4/23/86,NYR,DF,"NYR 6, Wsh 5",Bob Brooke,2:40,NYR
4/23/86,Hfd,DF,"Hfd 2, Mtl 1",Kevin Dineen,1:07,Mtl
4/20/86,Edm,DF,"Edm 6, Cgy 5",Glenn Anderson,1:04,Cgy
4/17/86,Wsh,DF,"NYR 4, Wsh 3",Brian MacLellan,1:16,NYR
4/12/86,Wpg,DSF,"Cgy 4, Wpg 3",Lanny McDonald,8:25,Cgy
4/9/86,Que,DSF,"Hfd 3, Que 2",Sylvain Turgeon,2:36,Hfd
5/5/85,Que,CF,"Que 2, Phi 1",Peter Stastny,6:20,Phi
4/30/85,Min,DF,"Chi 6, Min 5",Darryl Sutter,15:41,Chi
4/28/85,Chi,DF,"Min 5, Chi 4",Dennis Maruk,1:14,Chi
4/25/85,Min,DF,"Chi 7, Min 6",Darryl Sutter,21:57,Chi
5/2/85,Mtl,DF,"Que 3, Mtl 2",Peter Stastny,2:22,Que
4/23/85,Que,DF,"Que 7, Mtl 6",Dale Hunter,18:36,Que
4/18/85,Mtl,DF,"Que 2, Mtl 1",Mark Kumpel,12:23,Que
4/13/85,LA,DSF,"Edm 4, LA 3",Glenn Anderson,0:46,Edm
4/11/85,Wsh,DSF,"Wsh 2, NYI 1",Mike Gartner,21:23,NYI
4/10/85,Wpg,DSF,"Wpg 5, Cgy 4",Brian Mullen,7:56,Wpg
4/10/85,Edm,DSF,"Edm 3, LA 2",Lee Fogolin,3:01,Edm
4/10/85,Wsh,DSF,"Wsh 4, NYI 3",Alan Haworth,2:28,NYI
4/10/85,Phi,DSF,"Phi 5, NYR 4",Mark Howe,8:01,Phi
4/22/84,Min,DF,"Min 4, St L 3",Steve Payne,6:00,Min
4/20/84,Cgy,DF,"Cgy 5, Edm 4",Lanny McDonald,1:04,Edm
4/16/84,Mtl,DF,"Que 4, Mtl 3",Bo Berglund,3:00,Mtl
4/13/84,NYI,DF,"NYI 5, Wsh 4",Anders Kallur,7:35,NYI
4/13/84,Edm,DF,"Cgy 6, Edm 5",Carey Wilson,3:42,Edm
4/13/84,Min,DF,"StL 4, Min 3",Doug Gilmour,16:16,Min
4/10/84,NYI,DSF,"NYI 3, NYR 2",Ken Morrow,8:56,NYI
4/8/84,Det,DSF,"StL 3, Det 2",Jorgen Pedersson,2:42,StL
4/7/84,Det,DSF,"StL 4, Det 3",Mark Reeds,37:07:00,StL
4/5/84,Edm,DSF,"Edm 5, Wpg 4",Randy Gregg,0:21,Edm
4/24/83,Bos,DF,"Bos 3, Buf 2",Brad Park,1:52,Bos
4/18/83,Min,DF,"Chi 4, Min 3",Rich Preston,10:34,Chi
4/10/83,Van,DSF,"Cgy 4, Van 3",Greg Meredith,1:06,Cgy
4/10/83,Tor,DSF,"Min 5, Tor 4",Dino Ciccarelli,8:05,Min
4/7/83,Min,DSF,"Min 5, Tor 4",Bobby Smith,5:03,Min
4/6/83,Cgy,DSF,"Cgy 4, Van 3",Eddy Beers,12:27,Cgy
4/5/83,Bos,DSF,"Bos 4, Que 3",Barry Pederson,1:46,Bos
5/8/82,NYI,F,"NYI 6, Van 5",Mike Bossy,19:58,NYI
5/1/82,Que,CF,"NYI 5, Que 4",Wayne Merrick,16:52,NYI
4/27/82,Chi,CF,"Van 2, Chi 1",Jim Nill,28:58:00,Van
4/23/82,Que,DF,"Bos 6, Que 5",Peter McNab,10:54,Que
4/21/82,StL,DF,"StL 3, Chi 2",Bernie Federko,3:28,Chi
4/18/82,LA,DF,"Van 4, LA 3",Colin Campbell,1:23,Van
4/18/82,NY,DF,"NYI 4, NYR 3",Bryan Trottier,3:00,NYI
4/18/82,Que,DF,"Que 3, Bos 2",Wilf Paiement,11:44,Que
4/16/82,Van,DF,"LA 3, Van 2",Steve Bozek,4:33,Van
4/13/82,NY,DSF,"NYI 4, Pit 3",John Tonelli,6:19,NYI
4/13/82,Mtl,DSF,"Que 3, Mtl 2",Dale Hunter,0:22,Que
4/10/82,LA,DSF,"LA 6, Edm 5",Daryl Evans,2:35,LA
4/10/82,Pit,DSF,"Pit 2, NYI 1",Rick Kehoe,4:14,NYI
4/8/82,Van,DSF,"Van 2, Cgy 1",Dave Williams,14:20,Van
4/8/82,Edm,DSF,"Edm 3, LA 2",Wayne Gretzky,6:20,LA
4/7/82,Min,DSF,"Chi 3, Min 2",Greg Fox,3:34,Chi
4/20/81,Edm,QF,"NYI 5, Edm 4",Ken Morrow,5:41,NYI
4/20/81,Min,QF,"Buf 5, Min 4",Craig Ramsay,16:32,Min
4/16/81,Buf,QF,"Min 4, Buf 3",Steve Payne,0:22,Min
4/14/81,StL,PR,"StL 4, Pit 3",Mike Crombeen,25:16:00,StL
4/12/81,Que,PR,"Que 4, Phi 3",Dale Hunter,0:37,Phi
4/11/81,Chi,PR,"Cgy 5, Chi 4",Willi Plett,35:17:00,Cgy
4/8/81,Buf,PR,"Buf 3, Van 2",Alan Haworth,5:00,Buf
4/8/81,Bos,PR,"Min 5, Bos 4",Steve Payne,3:34,Min
5/24/80,NYI,F,"NYI 5, Phi 4",Bob Nystrom,7:11,NYI
5/13/80,Phi,F,NYI 4 Phi 3,Denis Potvin,4:07,NYI
5/1/80,Buf,SF,NYI 2 Buf 1,Bob Nystrom,21:20,NYI
4/21/80,NYI,QF,"Bos 4, NYI 3",Terry O'Reilly,17:13,NYI
4/17/80,Bos,QF,"NYI 5, Bos 4",Bob Bourne,1:24,NYI
4/16/80,Bos,QF,"NYI 2, Bos 1",Clark Gillies,1:02,NYI
4/11/80,Edm,PR,"Phi 3, Edm 2",Ken Linseman,23:56,Phi
4/11/80,LA,PR,"NYI 4, LA 3",Ken Morrow,6:55,NYI
4/11/80,Tor,PR,"Min 4, Tor 3",Al MacAdam,0:32,Min
4/11/80,Hfd,PR,"Mtl 4, Hfd 3",Yvon Lambert,0:29,Mtl
4/8/80,Chi,PR,"Chi 3, St L 2",Doug Lecuyer,12:34,Chi
4/8/80,Phi,PR,"Phi 4, Edm 3",Bobby Clarke,8:06,Phi
4/8/80,NY,PR,"NYR 2, Atl 1",Steve Vickers,0:33,NYR
5/19/79,NY,F,"Mtl 4, NYR 3",Serge Savard,7:25,Mtl
5/10/79,Mtl,SF,"Mtl 5, Bos 4",Yvon Lambert,9:33,Mtl
5/3/79,Bos,SF,"Bos 4, Mtl 3",Jean Ratelle,3:46,Mtl
5/3/79,NY,SF,"NYI 3, NYR 2",Bob Nystrom,3:40,NYR
4/28/79,NYI,SF,"NYI 4, NYR 3",Denis Potvin,8:02,NYR
4/22/79,Tor,QF,"Mtl 5, Tor 4",Larry Robinson,4:14,Mtl
4/21/79,Tor,QF,"Mtl 4, Tor 3",Cam Connor,25:25:00,Mtl
4/18/79,NYI,QF,"NYI 1, Chi 0",Mike Bossy,2:31,NYI
4/16/79,Phi,QF,"Phi 3, NYR 2",Ken Linseman,0:44,NYR
4/14/79,Buf,PR,"Pit 4, Buf 3",George Ferguson,0:47,Pit
4/12/79,LA,PR,"NYR 2, LA 1",Phil Esposito,6:11,NYR
5/21/78,Bos,F,"Bos 4, Mtl 3",Bobby Schmautz,6:22,Mtl
5/l6/78,Mtl,F,"Mtl 3, Bos 2",Guy Lafleur,13:09,Mtl
5/2/78,Bos,SF,"Bos 3, Phi 2",Rick Middleton,1:43,Bos
4/29/78,NYI,QF,"Tor 2, NYI 1",Lanny McDonald,4:13,Tor
4/25/78,NYI,QF,"NYI 2, Tor 1",Bob Nystrom,8:02,Tor
4/21/78,Chi,QF,"Bos 4, Chi 3",Peter McNab,10:17,Bos
4/19/78,NYI,QF,"NYI 3, Tor 2",Mike Bossy,2:50,Tor
4/19/78,Bos,QF,"Bos 4, Chi 3",Terry O'Reilly,1:50,Bos
4/13/78,NY,PR,"NYR 4, Buf 3",Don Murdoch,1:37,Buf
4/11/78,Phi,PR,"Phi 3, Col 2",Mel Bridgman,0:23,Phi
5/14/77,Bos,F,"Mtl 2, Bos 1",Jacques Lemaire,4:32,Mtl
5/3/77,Mtl,SF,"NYI 4, Mtl 3",Billy Harris,3:58,Mtl
4/26/77,Phi,SF,"Bos 5, Phi 4",Terry O'Reilly,30:07:00,Bos
4/24/77,Phi,SF,"Bos 4, Phi 3",Rick Middleton,2:57,Bos
4/17/77,Tor,QF,"Phi 6, Tor 5",Reggie Leach,19:10,Phi
4/15/77,Tor,QF,"Phi 4, Tor 3",Rick MacLeish,2:55,Phi
4/29/76,Phi,SF,Phi 2 Bos 1,Reggie Leach,13:38,Phi
4/22/76,LA,QF,"LA 4, Bos 3",Butch Goring,18:28,Bos
4/13/76,Buf,QF,"Buf 3, NYI 2",Danny Gare,14:04,NYI
4/13/76,Bos,QF,"LA 3, Bos 2",Butch Goring,0:27,Bos
4/9/76,Buf,PR,"Buf 2, StL 1",Don Luce,14:27,Buf
4/8/75,Buf,PR,"Buf 3, StL 2",Danny Gare,11:43,Buf
5/20/75,Buf,F,"Buf 5, Phi 4",Rene Robert,18:29,Phi
5/6/75,Buf,SF,"Buf 5, Mtl 4",Rene Robert,5:56,Buf
4/27/75,Buf,SF,"Buf 6, Mtl 5",Danny Gare,4:42,Buf
5/7/75,NYI,SF,"NYI 4, Phi 3",Jude Drouin,1:53,Phi
5/1/75,Phi,SF,"Phi 5, NYI 4",Bobby Clarke,2:56,Phi
4/22/75,Mtl,QF,"Mtl 5, Van 4",Guy Lafleur,17:06,Mtl
4/17/75,Chi,QF,"Chi 5, Buf 4",Stan Mikita,2:31,Buf
4/19/75,Tor,QF,"Phi 4, Tor 3",Andre Dupont,1:45,Phi
4/11/75,NY,PR,"NYI 4, NYR 3",Jean-Paul Parise,0:11,NYI
4/10/75,Chi,PR,"Chi 4, Bos 3",Ivan Boldirev,7:33,Chi
4/10/75,Tor,PR,"Tor 3, LA 2",Blaine Stoughton,10:19,Tor
4/8/74,LA,PR,"LA 3, Tor 2",Mike Murphy,8:53,Tor
5/9/74,Bos,F,"Phi 3, Bos 2",Bobby Clarke,12:01,Phi
4/28/74,NY,SF,"NYR 2, Phi 1",Rod Gilbert,4:20,Phi
4/23/74,Chi,SF,"Chi 4, Bos 3",Jim Pappin,3:48,Bos
4/16/74,Mtl,QF,"NYR 3, Mtl 2",Ron Harris,4:07,NYR
4/14/74,Atl,QF,"Phi 4, Atl 3",Dave Schulz,5:40,Phi
4/14/74,Tor,QF,"Bos 4, Tor 3",Ken Hodge,1:27,Bos
4/17/73,Mtl,SF,"Mtl 4, Phi 3",Larry Robinson,6:45,Mtl
4/14/73,Mtl,SF,"Phi 5, Mtl 4",Rick MacLeish,2:56,Mtl
4/10/73,Phi,QF,"Phi 3, Min 2",Gary Dornhoefer,8:35,Phi
4/1/73,Mtl,QF,"Buf 3, Mtl 2",Rene Robert,9:18,Mtl
4/16/72,Min,QF,"StL 2, Min 1",Kevin O'Shea,10:07,StL
4/6/72,Pit,QF,"Chi 6, Pit 5",Pit Martin,0:12,Chi
4/6/72,Min,QF,"Min 6, StL 5",Bill Goldsworthy,1:36,StL
4/6/72,Bos,QF,"Tor 4, Bos 3",Jim Harrison,2:58,Bos
5/4/71,Chi,F,"Chi 2, Mtl 1",Jim Pappin,21:11,Mtl
4/29/71,NY,SF,"NYR 3, Chi 2",Pete Stemkowski,41:29:00,Chi
4/27/71,Chi,SF,"Chi 3, NYR 2",Bobby Hull,6:35,Chi
4/18/71,Chi,SF,"NYR 2, Chi 1",Pete Stemkowski,1:37,Chi
4/15/71,Tor,QF,"NYR 2, Tor 1",Bob Nevin,9:07,NYR
5/10/70,Bos,F,"Bos 4, StL 3",Bobby Orr,0:40,Bos
4/12/70,Oak,QF,"Pit 3, Oak 2",Michel Briere,8:28,Pit
4/24/69,Bos,SF,"Mtl 2, Bos 1",Jean Beliveau,31:28:00,Mtl
4/3/69,Mtl,SF,"Mtl 4, Bos 3",Mickey Redmond,4:55,Mtl
4/10/69,Mtl,SF,"Mtl 3, Bos 2",Ralph Backstrom,0:42,Mtl
4/2/69,Oak,QF,"LA 5, Oak 4",Ted Irvine,0:19,LA
5/9/68,Mtl,F,"Mtl 4, StL 3",Bobby Rousseau,1:13,Mtl
5/5/68,StL,F,"Mtl 3, StL 2",Jacques Lemaire,1:41,Mtl
5/3/68,StL,SF,StL 2 Min 1,Ron Schock,22:50,StL
4/29/68,StL,SF,"StL 3, Min 2",Bill McCreary,17:27,StL
4/28/68,Mtl,SF,"Mtl 4, Chi 3",Jacques Lemaire,2:14,Mtl
4/27/68,StL,SF,"StL 4, Min 3",Gary Sabourin,1:32,StL
4/22/68,Min,SF,"Min 3, StL 2",Parker MacDonald,3:41,StL
4/16/68,Min,QF,"Min 4, LA 3",Milan Marcetta,9:11,Min
4/16/68,StL,QF,"Phi 2, StL 1",Don Blackburn,31:18:00,StL
4/10/68,StL,QF,"StL 3, Phi 2",Larry Keenan,24:10:00,StL
4/25/67,Tor,F,"Tor 3, Mtl 2",Bob Pulford,28:26:00,Tor
4/13/67,NY,SF,"Mtl 2, NYR 1",John Ferguson,6:28,Mtl
5/6/66,Det,F,"Mtl 3, Det 2",Henri Richard,2:20,Mtl
4/13/65,Tor,SF,"Mtl 4, Tor 3",Claude Provost,16:33,Mtl
4/6/65,Tor,SF,"Tor 3, Mtl 2",Dave Keon,4:17,Mtl
4/23/64,Det,F,"Tor 4, Det 3",Bobby Baun,1:43,Tor
4/14/64,Tor,F,"Det 4, Tor 3",Larry Jeffrey,7:52,Tor
4/2/64,Det,SF,"Chi 3, Det 2",Murray Balfour,8:21,Det
4/5/62,Tor,SF,"Tor 3, NYR 2",Red Kelly,24:23:00,Tor
3/26/61,Chi,SF,"Chi 2, Mtl 1",Murray Balfour,52:12:00,Chi
3/22/61,Tor,SF,"Tor 3, Det 2",George Armstrong,24:51:00,Det
3/29/60,Det,SF,"Det 2, Tor 1",Gerry Melnyk,1:54,Tor
3/27/60,Det,SF,"Tor 5, Det 4",Frank Mahovlich,43:00:00,Tor
3/26/60,Mtl,SF,"Mtl 4, Chi 3",Doug Harvey,13:38,Mtl
4/14/59,Tor,F,"Tor 3, Mtl 2",Dick Duff,10:06,Mtl
3/31/59,Tor,SF,"Tor 3, Bos 2",Frank Mahovlich,11:21,Tor
3/28/59,Tor,SF,"Tor 3, Bos 2",Gerry Ehman,5:02,Tor
4/17/58,Mtl,F,"Mtl 3, Bos 2",Maurice Richard,5:45,Mtl
3/30/58,Det,SF,"Mtl 2, Det 1",Andre Pronovost,11:52,Mtl
3/27/58,NY,SF,"Bos 4, NYR 3",Jerry Toppazini,4:46,Bos
4/4/57,Mtl,SF,"Mtl 4, NYR 3",Maurice Richard,1:11,Mtl
3/28/57,NY,SF,"NYR 4, Mtl 3",Andy Hebenton,13:38,Mtl
3/24/56,Tor,SF,"Det 5, Tor 4",Ted Lindsay,4:22,Det
Mar29/55,Bos,SF,"Mtl 4, Bos 3",Don Marshall,3:05,Mtl
4/16/54,Det,F,"Det 2, Mtl 1",Tony Leswick,4:29,Det
4/11/54,Det,F,"Mtl 1, Det 0",Ken Mosdell,5:45,Det
4/1/54,Det,SF,"Det 4, Tor 3",Ted Lindsay,21:01,Det
